coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Thu Apr 23 15:46:53 +0000 2015,critlib,,,0,591267005031821000,,,,en,,,8,591266707278148000,tttkay,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @tttkay: Hey #critlib folks, @aacr_roundtable will host Twitter chat on Social Justice/Activism in Archives on 4/30 1:30p EST w/ A. Hayk…",https://twitter.com/MisterBooth/status/591267005031821312,Mon Dec 21 23:07:38 +0000 2009,MisterBooth,False,iArchive shyt,1055,326,418,22,sangin' in the background,Steven baeJuan,MisterBooth,10193,Eastern Time (US & Canada),http://www.stevendbooth.com,False
,Thu Apr 23 15:46:31 +0000 2015,critlib,,,0,591266909913420000,,,,en,,,8,591266707278148000,tttkay,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @tttkay: Hey #critlib folks, @aacr_roundtable will host Twitter chat on Social Justice/Activism in Archives on 4/30 1:30p EST w/ A. Hayk…",https://twitter.com/LISmicroaggress/status/591266909913419776,Thu Mar 27 20:15:48 +0000 2014,LISmicroaggress,False,"A space for librarians, archivists, and info professionals to share their experiences with microaggressions within the profession.",352,852,1178,56,,LIS Microaggressions,LISmicroaggress,465,Hawaii,http://lismicroaggressions.tumblr.com/submit,False
,Thu Apr 23 15:45:42 +0000 2015,critlib,,,4,591266707278148000,,,,en,,,8,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Hey #critlib folks, @aacr_roundtable will host Twitter chat on Social Justice/Activism in Archives on 4/30 1:30p EST w/ A. Haykal + S. Hearn",https://twitter.com/tttkay/status/591266707278147585,Fri Sep 11 05:12:45 +0000 2009,tttkay,False,"andando de pata de perro como human rights archivist / brazilian studies librarian, dj @dublab + @koopradio (@hip_hop_hooray), y latin americanist polyglot.",50,921,438,81,"austin, tx | los angeles, ca",bibliotekah,tttkay,5348,Central Time (US & Canada),http://dublab.com/t-kay,False
,Thu Apr 23 15:29:40 +0000 2015,critlib openaccess,,http://www.sherpa.ac.uk/romeo/,1,591262672500478000,littledome,591255964960981000,225880805,en,,False,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",@littledome #critlib #openaccess Published papers? To an IR? Depends on IP aggreements: http://t.co/yNKyyQAk0t,https://twitter.com/nora_almeida/status/591262672500477952,Mon Oct 11 23:26:18 +0000 2010,nora_almeida,False,"Librarian, swimmer, and writer extraordinaire.",193,370,732,29,"Brooklyn, NY",Nora Almeida,nora_almeida,1168,Quito,http://norasportfolio.wordpress.com/,False
,Thu Apr 23 15:27:52 +0000 2015,critlib,,http://learning.instructure.com/2015/04/if-you-cant-change-higher-ed-overnight-change-your-classroom-heres-how/#.VTkPbn88r48.twitter,1,591262219482063000,,,,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","If You Can’t Change Higher Ed Overnight, Change Your Classroom. Here’s How! http://t.co/M2ccZx5xeB #critlib",https://twitter.com/nora_almeida/status/591262219482062848,Mon Oct 11 23:26:18 +0000 2010,nora_almeida,False,"Librarian, swimmer, and writer extraordinaire.",193,370,732,29,"Brooklyn, NY",Nora Almeida,nora_almeida,1168,Quito,http://norasportfolio.wordpress.com/,False
,Thu Apr 23 15:03:01 +0000 2015,critlib openaccess,,,0,591255964960981000,,,,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#critlib #openaccess  Can doctors submit their own papers to a collection? Noob wanting to learn open access basics,https://twitter.com/littledome/status/591255964960980992,Sun Dec 12 18:08:04 +0000 2010,littledome,False,Highland Park LA Librarian,31,151,173,5,90042,Eugene Owens,littledome,283,Pacific Time (US & Canada),,False
,Thu Apr 23 14:48:30 +0000 2015,critlib,,https://storify.com/oksveta/critlib-4-21-2015,0,591252310564676000,,,,en,,False,14,590968832161899000,oksveta,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @oksveta: Hi #critlib! Storify from last night's great chat on anti-oppressive facilitation strategies is live. https://t.co/bWbTE6Kj5M,https://twitter.com/jenlabarbera/status/591252310564675584,Thu Mar 05 17:08:32 +0000 2009,jenlabarbera,False,"lesbrarian/archivist/digital preservationist, political wonk, bibliophile, coffee snob, cat lady.",416,908,730,63,"Somerville, MA",Jen LaBarbera,jenlabarbera,2395,Eastern Time (US & Canada),,False
,Thu Apr 23 14:21:25 +0000 2015,,,http://tinyurl.com/critlibx,0,591245493587485000,PodcastLib,591244744853959000,14456478,en,,False,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@PodcastLib we have a doc up at http://t.co/W3k6Plb0FF so critlib people can connect to those w similar research interests,https://twitter.com/pumpedlibrarian/status/591245493587484673,Tue Jun 02 22:22:26 +0000 2009,pumpedlibrarian,False,"Librarian at UofAZ, MLIS & MS Instructional Design. Researching critical pedagogy #critlib, motivation + game-based learning. http://t.co/J1I57ZngNy.",2751,3424,989,333,"Tucson, AZ",Nicole Pagowsky,pumpedlibrarian,11702,Central Time (US & Canada),http://pumpedlibrarian.blogspot.com,False
-73.895997 40.746497,Thu Apr 23 14:18:26 +0000 2015,critlib,,,0,591244744853959000,pumpedlibrarian,591242207522214000,44224610,en,"Queens, NY",,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I'm intrigued. What research matchmaking, @pumpedlibrarian? #critlib",https://twitter.com/PodcastLib/status/591244744853958656,Mon Apr 21 00:16:39 +0000 2008,PodcastLib,False,I tweet things personal & professional & about podcasts #podcastlib. Hosting a twitter chat about podcasts on 5/21 at 1 pm. Librarian at IMSSM Elmhurst Hospital,1943,951,1456,66,"New York, New York",Sheryl Ramer Gesoff,PodcastLib,2921,Eastern Time (US & Canada),,False
,Thu Apr 23 14:08:21 +0000 2015,critlib,,,11,591242207522214000,,,,en,,,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Wondering if adding upcoming conferences + proposal ideas for collaboration to #critlib research matchmaking would be useful...,https://twitter.com/pumpedlibrarian/status/591242207522213890,Tue Jun 02 22:22:26 +0000 2009,pumpedlibrarian,False,"Librarian at UofAZ, MLIS & MS Instructional Design. Researching critical pedagogy #critlib, motivation + game-based learning. http://t.co/J1I57ZngNy.",2751,3424,989,333,"Tucson, AZ",Nicole Pagowsky,pumpedlibrarian,11702,Central Time (US & Canada),http://pumpedlibrarian.blogspot.com,False
,Thu Apr 23 13:26:10 +0000 2015,critlib LISed15 pedagogy,,http://www.theawl.com/2015/04/teach-and-frisk,0,591231591604716000,,,,en,,False,7,590963008228102000,foureyedsoul,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","RT @foureyedsoul: Do our policies treat others as engaged community members or as problems to be managed? 
http://t.co/chK7FV8UQ6 #critlib …",https://twitter.com/mipatrick/status/591231591604715520,Thu Oct 29 00:54:43 +0000 2009,mipatrick,False,"Miami U. Librarian, Valpo alum, home brewer, wannabe author, cat whisperer.",280,754,310,32,"Oxford, OH",Martin I. Patrick,mipatrick,4995,Eastern Time (US & Canada),http://about.me/martinpatrick,False
,Thu Apr 23 13:09:18 +0000 2015,critlib LISed15 pedagogy,,http://www.theawl.com/2015/04/teach-and-frisk,0,591227347539395000,,,,en,,False,7,590963008228102000,foureyedsoul,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @foureyedsoul: Do our policies treat others as engaged community members or as problems to be managed? 
http://t.co/chK7FV8UQ6 #critlib …",https://twitter.com/kshockey04/status/591227347539394560,Fri Sep 13 01:29:59 +0000 2013,kshockey04,False,he/him/his. @iuils library science; left politics; #critlib; chicago hockey; music librarian type; heart eyes for @kimgravy; resident h8r; opinions my own.,4190,330,498,25,bloomington ind.,kyle shockey,kshockey04,6162,Eastern Time (US & Canada),,False
,Thu Apr 23 13:05:21 +0000 2015,critlib LISed15 pedagogy,,http://www.theawl.com/2015/04/teach-and-frisk,0,591226352033862000,,,,en,,False,7,590963008228102000,foureyedsoul,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @foureyedsoul: Do our policies treat others as engaged community members or as problems to be managed? 
http://t.co/chK7FV8UQ6 #critlib …",https://twitter.com/catladylib/status/591226352033861633,Wed Feb 09 03:34:12 +0000 2011,catladylib,False,"I'm a librarian. Interested in cats, librarianship, bikes, art, feminism, the internet, and #critlib. 2014 ALA Emerging Leader.",6282,3849,1928,344,"Chicago, IL",Annie Pho,catladylib,26527,Indiana (East),http://catladylibrarian.wordpress.com,False
,Thu Apr 23 11:49:20 +0000 2015,critlib LISed15 pedagogy,,http://www.theawl.com/2015/04/teach-and-frisk,0,591207221058503000,,,,en,,False,7,590963008228102000,foureyedsoul,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @foureyedsoul: Do our policies treat others as engaged community members or as problems to be managed? 
http://t.co/chK7FV8UQ6 #critlib …",https://twitter.com/Repositorian/status/591207221058502656,Fri Jun 18 12:21:06 +0000 2010,Repositorian,False,Science Informationist. Possibilitarian. Lifelong citizen of Red Sox Nation. All views entirely my own.,843,414,212,45,Back & forth,Gail Clement,Repositorian,4813,Central Time (US & Canada),http://orcid.org/0000-0001-5494-4806,False
,Thu Apr 23 04:44:35 +0000 2015,critlib,,http://tinyurl.com/critlibx,1,591100331116859000,skeskali,591098633401070000,348003,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@skeskali The #critlib schedule is here:  http://t.co/czioECZ6KO  :),https://twitter.com/oksveta/status/591100331116859392,Tue Mar 06 18:12:02 +0000 2012,oksveta,False,@gslis mslis student | lentil enthusiast | all opinions my own [she/her/hers],2181,357,612,16,"Urbana, IL",Sveta Stoytcheva,oksveta,2538,Central Time (US & Canada),http://oksveta.com/,False
,Thu Apr 23 04:37:50 +0000 2015,libchat critlib,,,0,591098633401070000,,,,en,,,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Does anyone know if there's a calendar for #libchat and #critlib? Survey says the first gen library professionals want a twitter chat.,https://twitter.com/skeskali/status/591098633401069568,Fri Dec 29 15:03:26 +0000 2006,skeskali,False,"Rabble-rousing librarian in the snarkness protection program. Loves bikes, bad TV, my cat, and you. #spoonie",7727,2493,1371,249,"Vancouver, BC",Cecily Walker ,skeskali,98807,Pacific Time (US & Canada),http://cecily.info,False
,Thu Apr 23 02:22:23 +0000 2015,,,,1,591064546204377000,tgrett,591064328016568000,74482733,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@tgrett sry I deleted and redid the tweet you just responded to bc I wanted to add critlib lol,https://twitter.com/donnarosemary/status/591064546204377088,Thu Sep 17 00:32:07 +0000 2009,donnarosemary,False,* academic librarian [#infolit love / accidentally[?] #critlib] * wife * mother * techie * professor * researcher * Orthodox Christian *,9548,776,709,71,"Scranton, PA",Donna Witek,donnarosemary,8953,Quito,http://www.donnawitek.com,False
,Thu Apr 23 02:21:19 +0000 2015,lt panopticon lulz critlib,,,0,591064276720292000,,,,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#lt I'm actually humming ""It's The Most Wonderful Time Of The Year"" under my breath rn #panopticon #lulz @tgrett #critlib",https://twitter.com/donnarosemary/status/591064276720291840,Thu Sep 17 00:32:07 +0000 2009,donnarosemary,False,* academic librarian [#infolit love / accidentally[?] #critlib] * wife * mother * techie * professor * researcher * Orthodox Christian *,9548,776,709,71,"Scranton, PA",Donna Witek,donnarosemary,8953,Quito,http://www.donnawitek.com,False
